Invoice Date,Invoice ID,Invoice Number,Invoice Status,Customer ID,Customer Name,Is Inclusive Tax,Due Date,PurchaseOrder,Currency Code,Exchange Rate,Discount Type,Is Discount Before Tax,Template Name,Entity Discount Percent,SubTotal,Total,Balance,Adjustment,Adjustment Description,Expected Payment Date,Last Payment Date,Payment Terms,Payment Terms Label,Notes,Terms & Conditions,Entity Discount Amount,Shipping Charge,Shipping Charge Tax ID,Shipping Charge Tax Amount,Shipping Charge Tax Name,Shipping Charge Tax %,Shipping Charge Tax Type,Item Name,Item Desc,Quantity,Discount,Discount Amount,Item Total,Usage unit,Item Price,Product ID,Sales Order Number,Expense Reference ID,Recurrence Name,PayPal,Authorize.Net,Google Checkout,Payflow Pro,Stripe,Paytm,2Checkout,Braintree,Forte,WorldPay,Payments Pro,Square,WePay,Razorpay,GoCardless,Partial Payments,Billing Attention,Billing Address,Billing Street2,Billing City,Billing State,Billing Country,Billing Code,Billing Phone,Billing Fax,Shipping Attention,Shipping Address,Shipping Street2,Shipping City,Shipping State,Shipping Country,Shipping Code,Shipping Fax,Shipping Phone Number,SKU,Project ID,Project Name,Round Off,Sales person,Subject,Primary Contact EmailID,Primary Contact Mobile,Primary Contact Phone,Estimate Number,Custom Charges,Shipping Bill#,Shipping Bill Date,Shipping Bill Total,PortCode,Account,Account Code,Tax ID,Item Tax,Item Tax %,Item Tax Amount,Item Tax Type
2022-08-02,3262759000000497017,INV-000203,Closed,3262759000000496001,Thoum,true,2022-08-02,,MVR,1.00,item_level,true,Compact,0.00,2339.61,2480.00,0.00,0.00,,,2022-08-02,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,Milkshake Powder Milk Tea,,1,0.00,0.000,160.38,pcs,170.00,3262759000000090046,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,9.62,ItemAmount
2022-08-02,3262759000000497017,INV-000203,Closed,3262759000000496001,Thoum,true,2022-08-02,,MVR,1.00,item_level,true,Compact,0.00,2339.61,2480.00,0.00,0.00,,,2022-08-02,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,MILKSHAKE POWDER TUTTI  FURTTI,,1,0.00,0.000,160.38,pcs,170.00,3262759000000369389,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,9.62,ItemAmount
2022-08-02,3262759000000499001,INV-000204,Closed,3262759000000078001,Sales,true,2022-08-02,,MVR,1.00,item_level,true,Compact,0.00,1797.17,1905.00,0.00,0.00,,,2022-08-02,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,BLOCKBOARD 1220x2440x18mm GLOSSY DOUBLE SIDE LAMINATE,,3,0.00,0.000,1797.17,pcs,635.00,3262759000000085271,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,107.83,ItemAmount
2022-08-02,3262759000000502001,INV-000205,Closed,3262759000000078001,Sales,true,2022-08-02,,MVR,1.00,item_level,true,Compact,0.00,396.23,420.00,0.00,0.00,,,2022-08-02,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,Sloted Bar(Single),,6,0.00,0.000,396.23,pcs,70.00,3262759000000091145,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,23.77,ItemAmount
2022-08-03,3262759000000496058,INV-000207,Closed,3262759000000078001,Sales,true,2022-08-03,,MVR,1.00,item_level,true,Compact,0.00,94.34,100.00,0.00,0.00,,,2022-08-03,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,SHOPPING BASKET PLASTIC  480x330x280MM,,1,0.00,0.000,94.34,pcs,100.00,3262759000000085082,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,5.66,ItemAmount
2022-08-03,3262759000000511001,INV-000208,Closed,3262759000000116001,Sales ,true,2022-08-03,,MVR,1.00,item_level,true,Compact,0.00,707.55,750.00,0.00,0.00,,,2022-08-03,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,MESH HOOK 10 INCH,,50,0.00,0.000,566.04,pcs,12.00,3262759000000474045,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,EST-000020,,,,,,Sales,,3262759000000076060,GST,6.00,33.96,ItemAmount
2022-08-03,3262759000000511001,INV-000208,Closed,3262759000000116001,Sales ,true,2022-08-03,,MVR,1.00,item_level,true,Compact,0.00,707.55,750.00,0.00,0.00,,,2022-08-03,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,MESH HOOK 6 INCH,,15,0.00,0.000,141.51,pcs,10.00,3262759000000113318,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,EST-000020,,,,,,Sales,,3262759000000076060,GST,6.00,8.49,ItemAmount
2022-08-03,3262759000000513053,INV-000209,Closed,3262759000000078001,Sales,true,2022-08-03,,MVR,1.00,item_level,true,Compact,0.00,528.30,560.00,0.00,0.00,,,2022-08-03,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,Round Container R12 370Ml 50*10Pcs,,200,0.00,0.000,528.30,pcs,2.80,3262759000000090424,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,31.70,ItemAmount
2022-08-03,3262759000000515001,INV-000210,Closed,3262759000000078001,Sales,true,2022-08-03,,MVR,1.00,item_level,true,Compact,0.00,1415.09,1500.00,0.00,0.00,,,2022-08-03,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,Mart Shelf 285MM----2C# WITH  CLIP BRACKET,,6,0.00,0.000,1415.09,pcs,250.00,3262759000000322452,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,84.91,ItemAmount
2022-08-03,3262759000000516001,INV-000211,Closed,3262759000000078001,Sales,true,2022-08-03,,MVR,1.00,item_level,true,Compact,0.00,20966.98,22225.00,0.00,0.00,,,2022-08-03,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,BLOCKBOARD 1220x2440x18mm GLOSSY DOUBLE SIDE LAMINATE,,35,0.00,0.000,20966.98,pcs,635.00,3262759000000085271,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,EST-000019,,,,,,Sales,,3262759000000076060,GST,6.00,1258.02,ItemAmount
2022-08-03,3262759000000514043,INV-000212,Closed,3262759000000078001,Sales,true,2022-08-03,,MVR,1.00,item_level,true,Compact,0.00,188.68,200.00,0.00,0.00,,,2022-08-03,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,"NET HOOK 6"" STEEL",,20,0.00,0.000,188.68,pcs,10.00,3262759000000085064,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,11.32,ItemAmount
2022-08-03,3262759000000522001,INV-000213,Closed,3262759000000078001,Sales,true,2022-08-03,,MVR,1.00,item_level,true,Compact,0.00,981.14,1040.00,0.00,0.00,,,2022-08-04,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,Instant Pearl Jelly (Plastic) 1Kg,,2,0.00,0.000,132.08,pcs,70.00,3262759000000090001,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,7.92,ItemAmount
2022-08-03,3262759000000522001,INV-000213,Closed,3262759000000078001,Sales,true,2022-08-03,,MVR,1.00,item_level,true,Compact,0.00,981.14,1040.00,0.00,0.00,,,2022-08-04,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,Fat Straw Packet,,2000,0.00,0.000,849.06,pcs,0.45,3262759000000089271,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,50.94,ItemAmount
2022-08-03,3262759000000517043,INV-000214,Closed,3262759000000523001,Skycrest Private Lmt,true,2022-08-03,,MVR,1.00,item_level,true,Compact,0.00,3584.91,3800.00,0.00,0.00,,,2022-08-03,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,CH 33 4 LAYERS STEEL RACK 1200X450X2000MM,,1,0.00,0.000,3584.91,pcs,3800.00,3262759000000085118,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,215.09,ItemAmount
2022-08-03,3262759000000527013,INV-000216,Closed,3262759000000078001,Sales,true,2022-08-03,,MVR,1.00,item_level,true,Compact,0.00,1797.17,1955.00,0.00,0.00,,,2022-08-03,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,50.00,,,,,,BLOCKBOARD 1220x2440x18mm GLOSSY DOUBLE SIDE LAMINATE,,3,0.00,0.000,1797.17,pcs,635.00,3262759000000085271,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,107.83,ItemAmount
2022-08-04,3262759000000539001,INV-000217,Closed,3262759000000078001,Sales,true,2022-08-04,,MVR,1.00,item_level,true,Compact,0.00,1254.72,1330.00,0.00,0.00,,,2022-08-04,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,Round Container R16 480Ml 50*10Pcs,,500,5.00,66.040,1254.72,pcs,2.80,3262759000000090433,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,75.28,ItemAmount
2022-08-04,3262759000000542001,INV-000218,Closed,3262759000000116001,Sales ,true,2022-08-04,,MVR,1.00,item_level,true,Compact,0.00,2415.09,2610.00,0.00,0.00,,,2022-08-04,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,50.00,,,,,,SLAT BOARD 4X8FT 15MM 11 ALU,,2,0.00,0.000,2245.28,pcs,1190.00,3262759000000085289,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,134.72,ItemAmount
2022-08-04,3262759000000542001,INV-000218,Closed,3262759000000116001,Sales ,true,2022-08-04,,MVR,1.00,item_level,true,Compact,0.00,2415.09,2610.00,0.00,0.00,,,2022-08-04,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,50.00,,,,,,"10"" SLAT BOARD HOOK STEEL",,15,0.00,0.000,169.81,pcs,12.00,3262759000000085037,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,10.19,ItemAmount
2022-08-04,3262759000000544001,INV-000219,Closed,3262759000000078001,Sales,true,2022-08-04,,MVR,1.00,item_level,true,Compact,0.00,264.15,280.00,0.00,0.00,,,2022-08-04,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,Round Container R4 Round,,200,0.00,0.000,264.15,pcs,1.40,3262759000000090478,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,15.85,ItemAmount
2022-08-04,3262759000000547001,INV-000220,Closed,3262759000000546001,Food Bank,true,2022-08-04,,MVR,1.00,item_level,true,Compact,0.00,132.08,140.00,0.00,0.00,,,2022-08-04,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,Round Container R4 Round,,100,0.00,0.000,132.08,pcs,1.40,3262759000000090478,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,7.92,ItemAmount
2022-08-04,3262759000000544017,INV-000221,Closed,3262759000000078001,Sales,true,2022-08-04,,MVR,1.00,item_level,true,Compact,0.00,943.40,1000.00,0.00,0.00,,,2022-08-04,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,"NET HOOK 6"" STEEL",,100,0.00,0.000,943.40,pcs,10.00,3262759000000085064,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,56.60,ItemAmount
2022-08-04,3262759000000549001,INV-000222,Closed,3262759000000078001,Sales,true,2022-08-04,,MVR,1.00,item_level,true,Compact,0.00,264.15,280.00,0.00,0.00,,,2022-08-04,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,Round Container R4 Round,,200,0.00,0.000,264.15,pcs,1.40,3262759000000090478,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,15.85,ItemAmount
2022-08-04,3262759000000540113,INV-000223,Closed,3262759000000557001,Daka Traders,true,2022-08-04,,MVR,1.00,item_level,true,Compact,0.00,1273.58,1350.00,0.00,0.00,,,2022-08-04,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,L SIZE SPRAY PAINT STEEL WIRE STAND 900X430X1400MM,,1,0.00,0.000,1273.58,pcs,1350.00,3262759000000322001,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,76.42,ItemAmount
2022-08-04,3262759000000553005,INV-000224,Closed,3262759000000078001,Sales,true,2022-08-04,,MVR,1.00,item_level,true,Compact,0.00,1198.11,1270.00,0.00,0.00,,,2022-08-04,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,BLOCKBOARD 1220x2440x18mm GLOSSY DOUBLE SIDE LAMINATE,,2,0.00,0.000,1198.11,pcs,635.00,3262759000000085271,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,71.89,ItemAmount
2022-08-04,3262759000000557028,INV-000225,Closed,3262759000000557015,Halwa Wala,true,2022-08-04,,MVR,1.00,item_level,true,Compact,0.00,396.23,420.00,0.00,0.00,,,2022-08-04,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,Round Container R4 Round,,100,0.00,0.000,132.08,pcs,1.40,3262759000000090478,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,7.92,ItemAmount
2022-08-04,3262759000000557028,INV-000225,Closed,3262759000000557015,Halwa Wala,true,2022-08-04,,MVR,1.00,item_level,true,Compact,0.00,396.23,420.00,0.00,0.00,,,2022-08-04,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,Round Container T250 Round,,100,0.00,0.000,264.15,pcs,2.80,3262759000000091037,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,15.85,ItemAmount
2022-08-05,3262759000000560011,INV-000226,Closed,3262759000000078001,Sales,true,2022-08-05,,MVR,1.00,item_level,true,Compact,0.00,22169.81,23500.00,0.00,0.00,,,2022-08-06,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,RD8A BLACK DOUBLE RACK 350*900*1550MM STEEL,,4,0.00,0.000,10943.40,pcs,2900.00,3262759000000085145,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,656.60,ItemAmount
2022-08-05,3262759000000560011,INV-000226,Closed,3262759000000078001,Sales,true,2022-08-05,,MVR,1.00,item_level,true,Compact,0.00,22169.81,23500.00,0.00,0.00,,,2022-08-06,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,RD8A BLACK SINGLE RACK 350*900*1950MM STEEL,,5,0.00,0.000,8962.26,pcs,1900.00,3262759000000085163,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,537.74,ItemAmount
2022-08-05,3262759000000560011,INV-000226,Closed,3262759000000078001,Sales,true,2022-08-05,,MVR,1.00,item_level,true,Compact,0.00,22169.81,23500.00,0.00,0.00,,,2022-08-06,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,SHOPPING BASKET PLASTIC  480x330x280MM,,10,0.00,0.000,943.40,pcs,100.00,3262759000000085082,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,56.60,ItemAmount
2022-08-05,3262759000000560011,INV-000226,Closed,3262759000000078001,Sales,true,2022-08-05,,MVR,1.00,item_level,true,Compact,0.00,22169.81,23500.00,0.00,0.00,,,2022-08-06,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,Price Border Strip For Ch33 Black Rack,,70,0.00,0.000,1320.75,pcs,20.00,3262759000000090343,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,79.25,ItemAmount
2022-08-06,3262759000000564011,INV-000227,Closed,3262759000000572051,KIWI ZONE,true,2022-08-06,,MVR,1.00,item_level,true,Compact,0.00,7688.69,8150.00,0.00,0.00,,,2022-08-06,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,"NET HOOK 10"" STEEL",,150,0.00,0.000,1698.11,pcs,12.00,3262759000000085073,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,101.89,ItemAmount
2022-08-06,3262759000000564011,INV-000227,Closed,3262759000000572051,KIWI ZONE,true,2022-08-06,,MVR,1.00,item_level,true,Compact,0.00,7688.69,8150.00,0.00,0.00,,,2022-08-06,0,Due on Receipt,Thank you for your business.,"Please transfer payments to:

Bank of Maldives MVR Account
Account number : 7703 70001 1001 
Name: MRH Investment Pvt Ltd

State bank of India MVR Account
Account name: MRH Investment Pvt Ltd
Account number: 1260 89125 20202

Confirm goods before transportation.
Goods are non refundable.",0.0,0.00,,,,,,STEEL FRONT BARRIER 900MM,,50,0.00,0.000,1179.25,pcs,25.00,3262759000000085136,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,Sales,,3262759000000076060,GST,6.00,70.75,ItemAmount
