Item ID,Item Name,SKU,Description,Rate,Account,Account Code,Tax Name,Tax Percentage,Tax Type,Purchase Tax Name,Purchase Tax Percentage,Purchase Tax Type,Product Type,Source,Reference ID,Last Sync Time,Status,Usage unit,Purchase Rate,Purchase Account,Purchase Account Code,Purchase Description,Inventory Account,Inventory Account Code,Reorder Point,Vendor,Opening Stock,Opening Stock Value,Stock On Hand,Item Type,Is Combo Product,CF.pcs/case,CF.wholesale price,CF.tags
4085998000000174884,"Cake board round 10""",,,MVR 10.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 4.38,Cost of Goods Sold,,,Inventory Asset,,50,,1,MVR 4.38,1,Inventory,false,,,
4085998000000174909,PIZZA BOX 22X22CM,,,MVR 4.50,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 3.90,Cost of Goods Sold,,,Inventory Asset,,400,,1200,MVR 4.50,1100,Inventory,false,,,
4085998000000174934,"Hook Slat 10""",,,MVR 12.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 4.59,Cost of Goods Sold,,,Inventory Asset,,400,,1855,MVR 4.59,1757,Inventory,false,,,"#china-rack, #counted"
4085998000000174959,Baby Chair,,,MVR 699.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 400.00,Cost of Goods Sold,,,Inventory Asset,,5,,1,MVR 400.00,1,Inventory,false,,,
4085998000000174984,Tool Box XL X4 390x245x155mm,,,MVR 90.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 42.00,Cost of Goods Sold,,,Inventory Asset,,400,,246,MVR 42.00,242,Inventory,false,,,#counted
4085998000000175009,Delivery Bag Medium,,,MVR 1025.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 434.00,Cost of Goods Sold,,,Inventory Asset,,5,,15,MVR 434.00,15,Inventory,false,,,
4085998000000175034,TILE 2X2  BD6207 L,,,MVR 59.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 45.00,Cost of Goods Sold,,,Inventory Asset,,10,,,,0,Inventory,false,,,
4085998000000175043,WATER JUG 295,,,MVR 45.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 21.00,Cost of Goods Sold,,,Inventory Asset,,400,,348,MVR 45.00,348,Inventory,false,,,
4085998000000175068,Foldable Bed Tray Ikea,,,MVR 459.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 400.00,Cost of Goods Sold,,,Inventory Asset,,400,,4,MVR 459.00,4,Inventory,false,,,
4085998000000175093,WALL CLOCK WHITE IKEA/TROMMA,,,MVR 70.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 46.02,Cost of Goods Sold,,,Inventory Asset,,400,,60,MVR 46.02,59,Inventory,false,,,
4085998000000175118,TILE 2X2   602329F,,,MVR 59.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 47.29,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,
4085998000000175127,SMALL STARW PACKET,,,MVR 10.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 5.00,Cost of Goods Sold,,,Inventory Asset,,400,,74,MVR 5.00,74,Inventory,false,,,
4085998000000175152,Plastic Bottle 1401,,,MVR 11.49,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 5.75,Cost of Goods Sold,,,Inventory Asset,,50,,,,0,Inventory,false,,,
4085998000000175161,Plastic Bottle 1002,,,MVR 11.80,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 5.86,Cost of Goods Sold,,,Inventory Asset,,50,,19,MVR 19.00,0,Inventory,false,,,
4085998000000175170,Hanger Towel,,,MVR 8.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 2.19,Cost of Goods Sold,,,Inventory Asset,,400,,400,MVR 500.00,400,Inventory,false,,,#counted
4085998000000175195,"Hook Slat White Double 10""",,,MVR 28.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 15.00,Cost of Goods Sold,,,Inventory Asset,,400,,600,MVR 500.00,600,Inventory,false,,,"#china-rack, #counted"
4085998000000175220,"Hook Slat 12""",,,MVR 14.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 5.12,Cost of Goods Sold,,,Inventory Asset,,400,,725,MVR 500.00,619,Inventory,false,,,"#china-rack, #counted"
4085998000000175245,S SIZE SPRAY PAINT STEEL WIRE STAND L490XW430XH1360MM,,,MVR 1050.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 512.05,Cost of Goods Sold,,,Inventory Asset,,400,,24,MVR 515.05,22,Inventory,false,,,
4085998000000175270,Shopping Basket Medium RED,,,MVR 110.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 52.00,Cost of Goods Sold,,,Inventory Asset,,400,,165,MVR 52.00,161,Inventory,false,,,#counted
4085998000000175295,WATER JUG 294,,,MVR 53.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 25.00,Cost of Goods Sold,,,Inventory Asset,,400,,84,MVR 53.00,84,Inventory,false,,,
4085998000000175320,SHOPPING BASKET PLASTIC  480x330x280MM,,,MVR 100.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 53.80,Cost of Goods Sold,,,Inventory Asset,,200,,99,MVR 53.80,93,Inventory,false,,,#counted
4085998000000175345,"Paper Lunch Box 6X4X2"" 1*50Pcs",,,MVR 185.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 55.64,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000175354,Bread Stand Mesh,,,MVR 1050.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 550.00,Cost of Goods Sold,,,Inventory Asset,,5,,1,MVR 550.00,1,Inventory,false,,,
4085998000000175379,SLAT BOARD 4X8FT 15MM 11 ALU,,,MVR 945.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 554.00,Cost of Goods Sold,,,Inventory Asset,,50,,14,MVR 554.00,8,Inventory,false,,,#counted
4085998000000175404,Pomegranate concentrate 1x250mlx24btl,,,MVR 115.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 58.23,Cost of Goods Sold,,,Inventory Asset,,10,,48,MVR 58.23,48,Inventory,false,,,
4085998000000175429,PILLOW SAMARY 1x25pcs UAE,,,MVR 80.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 59.451452,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,
4085998000000175438,Cake Box White 6inch 100pcs,,,MVR 12.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 8.66,Cost of Goods Sold,,,Inventory Asset,,10,,,,0,Inventory,false,,,
4085998000000175447,Hanger Slipper W150,,,MVR 8.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 2.16,Cost of Goods Sold,,,Inventory Asset,,400,,451,MVR 6.00,451,Inventory,false,,,#counted
4085998000000175472,Price Border Strip For Ch33 Black Rack,,,MVR 20.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 6.11,Cost of Goods Sold,,,Inventory Asset,,200,,2,MVR 6.11,2,Inventory,false,,,"#china-rack, #counted"
4085998000000175497,Price Border Strip For White Rack,,,MVR 20.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 6.11,Cost of Goods Sold,,,Inventory Asset,,200,,850,MVR 6.11,850,Inventory,false,,,"#china-rack, #counted"
4085998000000175522,Wall Clock,,,MVR 149.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 60.00,Cost of Goods Sold,,,Inventory Asset,,10,,2,MVR 60.00,1,Inventory,false,,,
4085998000000175547,MATTRESS 15 CM,,,MVR 775.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 609.75186,Cost of Goods Sold,,,Inventory Asset,,30,,,,0,Inventory,false,,,
4085998000000175556,MART RACK END SHELF SET (ROUND) STEEL,,,MVR 1450.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 625.98,Cost of Goods Sold,,,Inventory Asset,,5,,13,MVR 625.98,12,Inventory,false,,,"#china-rack, #counted"
4085998000000175581,BREAD STAND 750X300X1500,,,MVR 1250.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 625.98,Cost of Goods Sold,,,Inventory Asset,,400,,26,MVR 625.98,26,Inventory,false,,,
4085998000000175606,WOODEN DOOR FRAME,,,MVR 850.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 642.00,Cost of Goods Sold,,,Inventory Asset,,10,,270,MVR 642.00,270,Inventory,false,,,
4085998000000175631,CAROB POWDER MEDIUM ROAST,,,MVR 1300.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 662.00,Cost of Goods Sold,,,Inventory Asset,,400,,1,MVR 662.00,1,Inventory,false,,,
4085998000000175656,L SIZE SPRAY PAINT STEEL WIRE STAND 900X430X1400MM,,,MVR 1350.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 664.03,Cost of Goods Sold,,,Inventory Asset,,400,,21,MVR 664.03,7,Inventory,false,,,
4085998000000175681,Plastic Container R3000,r3000,,MVR 14.90,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 7.00,Cost of Goods Sold,,,Inventory Asset,,2000,,45,MVR 7.00,45,Inventory,false,,,#counted
4085998000000175706,Plastic Container Sq7 Square,,,MVR 15.20,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 7.19,Cost of Goods Sold,,,Inventory Asset,,2000,,47,MVR 7.19,40,Inventory,false,,,#counted
4085998000000175731,"Cake board round 12""",,,MVR 14.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 7.88,Cost of Goods Sold,,,Inventory Asset,,50,,63,MVR 7.88,51,Inventory,false,,,
4085998000000175756,A750 Container Packet,,,MVR 113.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 70.00,Cost of Goods Sold,,,Inventory Asset,,5,,1,MVR 70.00,1,Inventory,false,,,
4085998000000175781,Trolley Stand Basket,,,MVR 1850.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 700.00,Cost of Goods Sold,,,Inventory Asset,,5,,10,MVR 700.00,10,Inventory,false,,,
4085998000000175806,A Wrapping Paper Stand Black,,,MVR 1600.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 749.25,Cost of Goods Sold,,,Inventory Asset,,3,,2,MVR 749.25,2,Inventory,false,,,
4085998000000175831,Mart Shelf 285MM----2C# WITH  CLIP BRACKET,,,MVR 250.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 75.87,Cost of Goods Sold,,,Inventory Asset,,400,,294,MVR 75.87,294,Inventory,false,,,"#china-rack, #counted"
4085998000000175856,MART RACK STEEL 2.0M 6 TIER Single,,,MVR 1581.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 796.74,Cost of Goods Sold,,,Inventory Asset,,40,,128,MVR 796.74,119,Inventory,false,,,"#china-rack, #counted"
4085998000000175881,Plastic Bottle 2501,,,MVR 16.51,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 8.26,Cost of Goods Sold,,,Inventory Asset,,50,,,,0,Inventory,false,,,
4085998000000175890,RD8A BLACK END RACK 350*700*1550MM STEEL,,,MVR 1650.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 800.50,Cost of Goods Sold,,,Inventory Asset,,10,,10,MVR 800.50,7,Inventory,false,,,"#china-rack, #counted"
4085998000000175915,Single Side Perforated Display Stand 1000X1500,,,MVR 1700.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 815.00,Cost of Goods Sold,,,Inventory Asset,,5,,6,MVR 815.00,6,Inventory,false,,,
4085998000000175940,Q Jelly Rainbow Cubes 1X1Kg,,,MVR 169.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 83.00,Cost of Goods Sold,,,Inventory Asset,,5,,3,MVR 83.00,3,Inventory,false,,,
4085998000000175965,Milkshake Powder Strawberry,,,MVR 170.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 87.00,Cost of Goods Sold,,,Inventory Asset,,20,,,,0,Inventory,false,,,#counted
4085998000000175974,Milkshake Powder Blue Ice,,,MVR 170.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 87.00,Cost of Goods Sold,,,Inventory Asset,,20,,5,MVR 87.00,5,Inventory,false,,,#counted
4085998000000175999,Milkshake Powder Vanilla,,,MVR 170.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 87.00,Cost of Goods Sold,,,Inventory Asset,,20,,26,MVR 87.00,24,Inventory,false,,,#counted
4085998000000176024,Milkshake Powder Chocolate,,,MVR 170.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 87.00,Cost of Goods Sold,,,Inventory Asset,,20,,37,MVR 87.00,32,Inventory,false,,,#counted
4085998000000176049,"Hook Mesh 12""",,,MVR 9.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 4.348182,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,"#china-rack, #counted"
4085998000000176058,STEEL FRONT BARRIER 900MM,,,MVR 25.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 9.56,Cost of Goods Sold,,,Inventory Asset,,200,,,,-47,Inventory,false,,,
4085998000000176067,Ring Stand Black,,,MVR 1800.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 900.00,Cost of Goods Sold,,,Inventory Asset,,10,,3,MVR 900.00,3,Inventory,false,,,
4085998000000176092,TRACTION BELT,,,MVR 1836.36,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 918.18,Cost of Goods Sold,,,Inventory Asset,,400,,2,MVR 918.18,2,Inventory,false,,,
4085998000000176117,Milkshake Powder Green Tea,,,MVR 170.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 95.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#counted
4085998000000176126,Milkshake Powder Tutti Yogurt,,,MVR 170.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 95.00,Cost of Goods Sold,,,Inventory Asset,,400,,2,MVR 95.00,2,Inventory,false,,,#counted
4085998000000176151,Milkshake Powder Yam Taro,,,MVR 170.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 95.00,Cost of Goods Sold,,,Inventory Asset,,400,,7,MVR 95.00,7,Inventory,false,,,#counted
4085998000000176176,Milkshake Powder Mango,,,MVR 170.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 95.00,Cost of Goods Sold,,,Inventory Asset,,400,,19,MVR 95.00,17,Inventory,false,,,#counted
4085998000000176201,Milkshake Powder Blueberry,,,MVR 170.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 97.13,Cost of Goods Sold,,,Inventory Asset,,20,,51,MVR 97.13,51,Inventory,false,,,#counted
4085998000000176226,CLING FILM CF 45CM 5.5KG,,,MVR 990.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 778.50,Cost of Goods Sold,,,Inventory Asset,,400,,15,MVR 990.00,10,Inventory,false,,,#counted
4085998000000176251,Paper Cup Design 7oz,,,MVR 0.26,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.20,Cost of Goods Sold,,,Inventory Asset,,,,,,-4400,Inventory,false,,,#counted
4085998000000176260,Cake Box White 8inch 100Pcs,,,MVR 9.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 8.66,Cost of Goods Sold,,,Inventory Asset,,10,,,,0,Inventory,false,,,
4085998000000176269,SQ350 Square container 1x50pcsx10pkts,,,MVR 4.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 2.003092,Cost of Goods Sold,,,Inventory Asset,,2000,,,,0,Inventory,false,,,
4085998000000176278,PAPER BAG 10X6X22CM,#pb1,,MVR 0.50,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#counted
4085998000000176287,Paper Bag Brown Flat Bottom 12x7x28.5cm,,,MVR 0.25,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#counted
4085998000000176296,Juice Bag 250ML,,,MVR 2.50,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 1.50,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176305,Paper Bag V Bottom 12x28cm,,,MVR 1.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.50,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#counted
4085998000000176314,Edge Banding 0.8X200M,,,MVR 2.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.37,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000176323,Mop Cotton Normal White FJ300 A53,,,MVR 35.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 17.99,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176332,RD8A SHELF 900X350MM WITH CLIP ONLY,,,MVR 280.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 76.130721,Cost of Goods Sold,,,Inventory Asset,,,,,,-19,Inventory,false,,,
4085998000000176341,Tissue Box 150 Sheets 2ply 1x5,tissue1,,MVR 16.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 12.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176350,BROOM FJ 318,,,MVR 35.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 14.88,Cost of Goods Sold,,,Inventory Asset,,400,,52,MVR 52.00,0,Inventory,false,,,
4085998000000176359,Mama Dish Washing Liquid 5L 1pcs,,,MVR 95.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,-54,Inventory,false,,,
4085998000000176368,Food colour egg yellow 1x12btlx20g,,,MVR 25.416667,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 12.73152,Cost of Goods Sold,,,Inventory Asset,,50,,,,0,Inventory,false,,,
4085998000000176377,Soklin Detergent Liquid Bottle Blue 6 x 1 liter,,,MVR 275.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 249.12,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176386,Plastic Fork,,,MVR 25.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 15.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176395,COLGATE TOOTHBRUSH DOZEN,,,MVR 110.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 84.16,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176404,Mama Dish Washing Liquid 2L 8bottles,,,MVR 390.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,box,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,-10,Inventory,false,,,
4085998000000176413,Mop Flat 9872,,,MVR 75.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 40.00,Cost of Goods Sold,,,Inventory Asset,,,,,,-6,Inventory,false,,,
4085998000000176422,"Cake Box White 1X12X12X12""X50Pcs",,,MVR 14.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 8.66,Cost of Goods Sold,,,Inventory Asset,,10,,,,0,Inventory,false,,,
4085998000000176431,Mama Dish Washing Liquid 400ml 12bottles,,,MVR 215.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,box,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,-6,Inventory,false,,,
4085998000000176440,Sponge 10pcs YQD1010,yqd1010,,MVR 26.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 14.00,Cost of Goods Sold,,,Inventory Asset,,,,500,MVR 250.00,475,Inventory,false,,,
4085998000000176449,Soklin Detergent Liquid Bottle White,,,MVR 280.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 250.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176458,Plastic Bottle 505,,,MVR 4.30,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 4.30,Cost of Goods Sold,,,Inventory Asset,,50,,,,0,Inventory,false,,,
4085998000000176467,Mat,,,MVR 25.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 15.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176476,Mattress Foam 9cm,,,MVR 650.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 274.65,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176485,Dustpan 044,,,MVR 50.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 35.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#counted
4085998000000176494,Lux Body Soap Blue Peony 12 doz x 75 gr,,,MVR 75.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 68.60,Cost of Goods Sold,,,Inventory Asset,,,,,,-9,Inventory,false,,,
4085998000000176503,Maitos Tortilla Chips Packet Corn Chilli 16 x 140 gr,,,MVR 330.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 196.60,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176512,Mama Dish Washing Liquid 750ml 12bottles,,,MVR 325.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,box,MVR 0.00,Cost of Goods Sold,,,Inventory Asset,,,,,,-9,Inventory,false,,,
4085998000000176521,Iron Board 888,,,MVR 420.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 350.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176530,Round Basket Stand,,,MVR 1050.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 525.00,Cost of Goods Sold,,,Inventory Asset,,10,,,,-10,Inventory,false,,,
4085998000000176539,TOOTHBRUSH LILY 9914 DOZEN,,,MVR 70.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 52.60,Cost of Goods Sold,,,Inventory Asset,,400,,,,-4,Inventory,false,,,
4085998000000176548,Chuba Cassava chips Packet BBQ,,,MVR 335.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 217.36,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176557,Choice Condensed Milk 380g,,,MVR 480.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 475.00,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176566,Wings Porcelain Cleaner Bottle Blue 6 x 780 ml,,,MVR 170.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 103.80,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176575,TOOTHBRUSH KID 8813 DOZEN,,,MVR 70.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 52.60,Cost of Goods Sold,,,Inventory Asset,,400,,,,0,Inventory,false,,,
4085998000000176584,Maitos Tortilla Chips Packet Corn BBQ 16 x 140 gr,,,MVR 330.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 196.60,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,
4085998000000176593,Korken Bottle with stopper 5oz,,,MVR 125.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 80.00,Cost of Goods Sold,,,Finished Goods,,,,,,0,Inventory,false,,,
4085998000000176602,Cutting Board,,,MVR 200.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 100.00,Cost of Goods Sold,,,Inventory Asset,,5,,,,-1,Inventory,false,,,
4085998000000176611,GLASS DRAINER 560 Large,,,MVR 169.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 7.06,Cost of Goods Sold,,,Inventory Asset,,,,,,0,Inventory,false,,,#counted
4085998000000176620,TROLLEY STAND 5 LAYER BLACK 600X510X1470,,,MVR 1870.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,,MVR 867.00,Cost of Goods Sold,,,Inventory Asset,,400,,,,-2,Inventory,false,,,#counted
4085998000000176629,MY40 Boltless rack,,,MVR 3300.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 1658.28048,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,#china-rack
4085998000000176638,Brochure Stand Black,,,MVR 2299.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 1095.00,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000176647,Carpet Rug,,,MVR 20.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 10.00,Cost of Goods Sold,,,Inventory Asset,,20,,,,0,Inventory,false,,,
4085998000000176656,Hershey'S Caremel Syrup 1X623G,,,MVR 60.00,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 40.00,Cost of Goods Sold,,,Inventory Asset,,5,,,,0,Inventory,false,,,
4085998000000176665,Plastic Bottle 1,,,MVR 15.73,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 7.87,Cost of Goods Sold,,,Inventory Asset,,50,,,,0,Inventory,false,,,
4085998000000176674,Plastic Bottle 1101,,,MVR 11.71,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 5.86,Cost of Goods Sold,,,Inventory Asset,,50,,,,0,Inventory,false,,,
4085998000000176683,Plastic Bottle 1503,,,MVR 13.50,Sales,,GST,8.00,ItemAmount,,,,goods,2,,,Active,pcs,MVR 6.75,Cost of Goods Sold,,,Inventory Asset,,50,,,,0,Inventory,false,,,
